claim_id,customer_id,policy_type,claim_amount,claim_status,incident_type,state,adjuster_id,fraud_flag,claim_date,high_value_claim,high_risk_incident,suspicious_claim,claim_severity
778,1819,Life,19929.88,Denied,Accident,VT,295,0,2026-05-25 10:28:28.328081,False,False,False,Medium
779,2641,Life,16346.35,Denied,Accident,ID,252,0,2026-05-25 10:28:28.328094,False,False,False,Medium
780,2432,Life,8866.05,Pending,Flood,ND,293,1,2026-05-25 10:28:28.328104,False,False,True,Medium
781,4509,Life,6670.2,Approved,Accident,FM,216,0,2026-05-25 10:28:28.328114,False,False,False,Medium
782,2940,Home,48465.85,Denied,Fire,PW,230,0,2026-05-25 10:28:28.328127,True,True,True,Critical
783,3096,Auto,44753.85,Approved,Theft,AK,115,1,2026-05-25 10:28:28.328137,True,True,True,Critical
784,4740,Auto,39346.63,Pending,Fire,TX,277,0,2026-05-25 10:28:28.328145,True,True,True,High
785,3286,Home,18953.08,Pending,Flood,NM,118,1,2026-05-25 10:28:28.328154,False,False,True,Medium
786,2502,Home,11556.43,Approved,Fire,MD,289,0,2026-05-25 10:28:28.328162,False,True,False,Medium
787,1741,Life,24189.23,Denied,Flood,MI,188,0,2026-05-25 10:28:28.328171,False,False,False,High
788,1472,Home,42144.23,Approved,Theft,WA,297,0,2026-05-25 10:28:28.328179,True,True,True,Critical
789,3651,Life,40559.12,Approved,Flood,CO,198,0,2026-05-25 10:28:28.328187,True,False,False,Critical
790,4616,Auto,35244.0,Denied,Fire,ND,119,0,2026-05-25 10:28:28.328196,True,True,True,High
791,4717,Life,33457.48,Pending,Accident,HI,275,0,2026-05-25 10:28:28.328204,True,False,False,High
792,2736,Home,24109.34,Pending,Flood,WV,231,0,2026-05-25 10:28:28.328212,False,False,False,High
793,2026,Auto,29390.68,Approved,Fire,AR,125,0,2026-05-25 10:28:28.328220,False,True,False,High
794,3255,Life,15392.31,Pending,Flood,NE,275,1,2026-05-25 10:28:28.328229,False,False,True,Medium
795,3272,Life,7017.88,Approved,Accident,GU,214,0,2026-05-25 10:28:28.328237,False,False,False,Medium
796,2116,Life,49136.0,Denied,Theft,MN,254,0,2026-05-25 10:28:28.328246,True,True,True,Critical
797,3353,Auto,41129.09,Approved,Theft,ND,167,0,2026-05-25 10:28:28.328257,True,True,True,Critical
798,1484,Home,24654.3,Denied,Flood,GU,173,0,2026-05-25 10:28:28.328265,False,False,False,High
799,3794,Home,48476.18,Pending,Flood,SD,139,0,2026-05-25 10:28:28.328274,True,False,False,Critical
800,1479,Home,11751.66,Pending,Accident,LA,132,0,2026-05-25 10:28:28.328282,False,False,False,Medium
801,1448,Auto,44371.37,Approved,Fire,GA,246,0,2026-05-25 10:28:28.328290,True,True,True,Critical
802,4090,Auto,37209.92,Approved,Fire,MI,265,1,2026-05-25 10:28:28.328298,True,True,True,High
803,4488,Life,1911.05,Denied,Fire,CA,178,0,2026-05-25 10:28:28.328306,False,True,False,Medium
804,2684,Home,12796.94,Approved,Flood,VA,132,0,2026-05-25 10:28:28.328315,False,False,False,Medium
805,3160,Home,18487.5,Approved,Theft,CA,110,0,2026-05-25 10:28:28.328323,False,True,False,Medium
806,2512,Auto,21709.04,Denied,Accident,NJ,295,1,2026-05-25 10:28:28.328331,False,False,True,High
807,1805,Life,17597.27,Approved,Fire,CT,237,0,2026-05-25 10:28:28.328339,False,True,False,Medium
808,4124,Auto,30550.69,Denied,Flood,ID,240,0,2026-05-25 10:28:28.328347,True,False,False,High
809,4564,Life,3243.79,Denied,Fire,RI,282,0,2026-05-25 10:28:28.328356,False,True,False,Medium
810,1722,Home,25333.58,Pending,Flood,OR,279,1,2026-05-25 10:28:28.328364,False,False,True,High
811,4323,Home,39078.92,Approved,Flood,FL,133,0,2026-05-25 10:28:28.328372,True,False,False,High
812,2066,Life,33428.46,Pending,Flood,FL,287,0,2026-05-25 10:28:28.328381,True,False,False,High
813,3393,Life,31682.11,Pending,Accident,NY,210,0,2026-05-25 10:28:28.328389,True,False,False,High
814,3365,Auto,31346.64,Pending,Theft,UT,215,0,2026-05-25 10:28:28.328397,True,True,True,High
815,3472,Auto,36269.06,Pending,Theft,TX,203,0,2026-05-25 10:28:28.328405,True,True,True,High
816,3702,Home,48008.64,Approved,Fire,MD,216,0,2026-05-25 10:28:28.328413,True,True,True,Critical
817,3944,Life,37530.53,Denied,Accident,LA,111,0,2026-05-25 10:28:28.328424,True,False,False,High
818,3862,Life,24858.29,Approved,Fire,MA,192,1,2026-05-25 10:28:28.328433,False,True,True,High
819,2019,Home,40845.28,Pending,Fire,MN,108,0,2026-05-25 10:28:28.328441,True,True,True,Critical
820,1873,Home,15363.24,Denied,Theft,MA,264,0,2026-05-25 10:28:28.328449,False,True,False,Medium
821,1560,Home,2939.03,Approved,Accident,MH,165,1,2026-05-25 10:28:28.328461,False,False,True,Medium
822,1042,Life,45901.35,Pending,Flood,ME,282,0,2026-05-25 10:28:28.328469,True,False,False,Critical
823,3131,Life,18838.26,Denied,Accident,ND,262,0,2026-05-25 10:28:28.328477,False,False,False,Medium
824,3797,Life,12803.21,Denied,Flood,KY,232,0,2026-05-25 10:28:28.328486,False,False,False,Medium
825,1103,Life,12405.4,Denied,Theft,HI,105,0,2026-05-25 10:28:28.328494,False,True,False,Medium
826,2005,Home,11869.38,Pending,Theft,NY,264,1,2026-05-25 10:28:28.328502,False,True,True,Medium
827,3402,Home,22872.97,Pending,Flood,AR,172,0,2026-05-25 10:28:28.328510,False,False,False,High
828,1144,Auto,15975.59,Approved,Accident,CO,104,1,2026-05-25 10:28:28.328518,False,False,True,Medium
829,1973,Home,5334.78,Pending,Theft,HI,134,0,2026-05-25 10:28:28.328526,False,True,False,Medium
830,3331,Auto,8763.4,Approved,Flood,AK,144,1,2026-05-25 10:28:28.328534,False,False,True,Medium
831,3618,Life,28459.33,Pending,Theft,AR,134,0,2026-05-25 10:28:28.328542,False,True,False,High
832,2023,Auto,22648.44,Denied,Fire,GA,163,0,2026-05-25 10:28:28.328550,False,True,False,High
833,2838,Life,35997.69,Pending,Fire,WI,164,0,2026-05-25 10:28:28.328559,True,True,True,High
834,2884,Auto,45095.33,Denied,Flood,GA,190,0,2026-05-25 10:28:28.328567,True,False,False,Critical
835,3233,Auto,5608.38,Pending,Theft,DC,231,0,2026-05-25 10:28:28.328575,False,True,False,Medium
836,1403,Home,17640.05,Pending,Theft,MP,225,0,2026-05-25 10:28:28.328586,False,True,False,Medium
837,2196,Auto,22807.33,Approved,Accident,WA,284,1,2026-05-25 10:28:28.328595,False,False,True,High
838,4773,Life,30429.26,Approved,Fire,MD,162,0,2026-05-25 10:28:28.328603,True,True,True,High
839,3312,Auto,49797.09,Pending,Fire,MI,159,0,2026-05-25 10:28:28.328611,True,True,True,Critical
840,1861,Home,14309.15,Pending,Accident,VT,202,0,2026-05-25 10:28:28.328620,False,False,False,Medium
841,4911,Life,22036.89,Denied,Flood,WI,153,0,2026-05-25 10:28:28.328628,False,False,False,High
842,4654,Home,29172.39,Denied,Theft,GU,104,1,2026-05-25 10:28:28.328637,False,True,True,High
843,1670,Home,29922.89,Approved,Accident,IN,187,0,2026-05-25 10:28:28.328645,False,False,False,High
844,2968,Auto,28787.36,Denied,Flood,ID,175,0,2026-05-25 10:28:28.328656,False,False,False,High
845,4945,Life,22347.5,Denied,Accident,ME,225,0,2026-05-25 10:28:28.328665,False,False,False,High
846,2358,Home,13744.17,Pending,Accident,NE,263,1,2026-05-25 10:28:28.328674,False,False,True,Medium
847,2253,Auto,2437.82,Pending,Accident,ID,129,0,2026-05-25 10:28:28.328682,False,False,False,Medium
848,2133,Life,19991.54,Approved,Flood,AZ,152,0,2026-05-25 10:28:28.328691,False,False,False,Medium
849,4851,Home,15583.73,Denied,Fire,LA,168,0,2026-05-25 10:28:28.328699,False,True,False,Medium
850,4623,Life,29523.37,Denied,Flood,WI,113,0,2026-05-25 10:28:28.328707,False,False,False,High
851,1601,Home,21778.4,Denied,Fire,KY,206,0,2026-05-25 10:28:28.328715,False,True,False,High
852,4159,Life,28913.44,Pending,Fire,AZ,168,0,2026-05-25 10:28:28.328724,False,True,False,High
853,1131,Auto,35591.55,Denied,Flood,OH,166,0,2026-05-25 10:28:28.328731,True,False,False,High
854,2447,Life,14991.38,Approved,Accident,TN,146,0,2026-05-25 10:28:28.328739,False,False,False,Medium
855,1086,Life,32522.06,Denied,Flood,IN,177,1,2026-05-25 10:28:28.328748,True,False,True,High
856,3631,Home,17927.85,Pending,Flood,AS,190,0,2026-05-25 10:28:28.328759,False,False,False,Medium
857,1643,Home,31476.23,Approved,Theft,IL,169,0,2026-05-25 10:28:28.328770,True,True,True,High
858,3363,Auto,5097.77,Denied,Fire,CT,279,1,2026-05-25 10:28:28.328779,False,True,True,Medium
859,2290,Auto,8790.03,Pending,Fire,KS,191,0,2026-05-25 10:28:28.328787,False,True,False,Medium
860,3497,Home,42702.82,Approved,Fire,SD,279,0,2026-05-25 10:28:28.328796,True,True,True,Critical
861,2573,Life,22432.65,Approved,Theft,CA,291,0,2026-05-25 10:28:28.328807,False,True,False,High
862,1596,Home,18718.08,Denied,Theft,HI,139,0,2026-05-25 10:28:28.328816,False,True,False,Medium
863,2470,Auto,3703.11,Approved,Flood,MN,239,0,2026-05-25 10:28:28.328825,False,False,False,Medium
864,2653,Auto,45726.45,Denied,Theft,WV,213,1,2026-05-25 10:28:28.328833,True,True,True,Critical
865,1202,Life,28668.71,Pending,Fire,SD,179,1,2026-05-25 10:28:28.328842,False,True,True,High
866,1097,Auto,19698.14,Approved,Theft,KY,204,1,2026-05-25 10:28:28.328874,False,True,True,Medium
867,4577,Life,16296.79,Approved,Theft,NY,246,0,2026-05-25 10:28:28.328904,False,True,False,Medium
868,4640,Auto,34421.77,Denied,Fire,MN,155,0,2026-05-25 10:28:28.328918,True,True,True,High
869,1639,Life,15741.16,Denied,Flood,OH,274,0,2026-05-25 10:28:28.328928,False,False,False,Medium
870,3261,Life,36944.42,Denied,Flood,RI,128,0,2026-05-25 10:28:28.328937,True,False,False,High
871,2828,Home,45421.13,Approved,Accident,WA,128,0,2026-05-25 10:28:28.328946,True,False,False,Critical
872,1694,Home,40908.99,Pending,Flood,SC,120,0,2026-05-25 10:28:28.328956,True,False,False,Critical
873,2817,Home,24436.0,Denied,Theft,FL,160,0,2026-05-25 10:28:28.328964,False,True,False,High
874,3609,Auto,20852.5,Approved,Fire,TX,157,0,2026-05-25 10:28:28.328973,False,True,False,High
875,3868,Auto,2821.22,Denied,Fire,NH,184,0,2026-05-25 10:28:28.328987,False,True,False,Medium
876,1382,Life,7485.88,Denied,Flood,NC,193,0,2026-05-25 10:28:28.328995,False,False,False,Medium
877,4930,Home,49516.4,Approved,Fire,AZ,116,0,2026-05-25 10:28:28.329004,True,True,True,Critical
878,2120,Auto,26283.1,Pending,Fire,NJ,190,0,2026-05-25 10:28:28.329013,False,True,False,High
879,4729,Auto,2248.63,Approved,Theft,RI,220,0,2026-05-25 10:28:28.329021,False,True,False,Medium
880,1814,Life,13521.7,Denied,Flood,WA,229,0,2026-05-25 10:28:28.329029,False,False,False,Medium
881,1575,Home,16641.73,Denied,Flood,CT,296,1,2026-05-25 10:28:28.329038,False,False,True,Medium
882,2074,Auto,3078.93,Approved,Theft,UT,190,0,2026-05-25 10:28:28.329046,False,True,False,Medium
883,4828,Auto,39740.26,Approved,Fire,WY,294,0,2026-05-25 10:28:28.329055,True,True,True,High
884,2446,Auto,45369.16,Denied,Theft,NH,189,0,2026-05-25 10:28:28.329063,True,True,True,Critical
885,4306,Auto,13357.51,Approved,Accident,WV,236,1,2026-05-25 10:28:28.329072,False,False,True,Medium
886,3706,Life,46520.3,Pending,Flood,CT,285,0,2026-05-25 10:28:28.329080,True,False,False,Critical
887,3783,Home,39271.28,Approved,Accident,NV,163,0,2026-05-25 10:28:28.329089,True,False,False,High
888,3156,Auto,28631.98,Approved,Fire,NH,227,0,2026-05-25 10:28:28.329098,False,True,False,High
889,3296,Auto,40393.79,Denied,Theft,SD,195,1,2026-05-25 10:28:28.329106,True,True,True,Critical
890,4473,Home,40631.2,Approved,Theft,RI,211,0,2026-05-25 10:28:28.329115,True,True,True,Critical
891,1010,Life,11056.57,Pending,Flood,AS,152,0,2026-05-25 10:28:28.329123,False,False,False,Medium
892,3113,Auto,33987.98,Approved,Flood,ID,191,0,2026-05-25 10:28:28.329132,True,False,False,High
893,1081,Life,9079.75,Denied,Fire,MH,236,0,2026-05-25 10:28:28.329140,False,True,False,Medium
894,4777,Home,15248.2,Approved,Theft,GU,146,0,2026-05-25 10:28:28.329149,False,True,False,Medium
895,4476,Auto,24269.86,Denied,Flood,AR,142,0,2026-05-25 10:28:28.329160,False,False,False,High
896,3761,Home,18406.99,Denied,Flood,GU,208,0,2026-05-25 10:28:28.329169,False,False,False,Medium
897,3250,Life,38980.62,Denied,Accident,VI,231,0,2026-05-25 10:28:28.329177,True,False,False,High
898,3417,Life,31072.18,Approved,Flood,MD,255,0,2026-05-25 10:28:28.329186,True,False,False,High
899,4148,Home,38561.15,Denied,Theft,NV,198,0,2026-05-25 10:28:28.329194,True,True,True,High
900,4758,Auto,47085.22,Pending,Fire,MN,135,0,2026-05-25 10:28:28.329202,True,True,True,Critical
901,2956,Life,26357.07,Approved,Flood,WI,208,0,2026-05-25 10:28:28.329210,False,False,False,High
902,3394,Home,18638.39,Pending,Theft,VI,252,0,2026-05-25 10:28:28.329223,False,True,False,Medium
903,4195,Auto,16964.84,Pending,Accident,UT,217,0,2026-05-25 10:28:28.329235,False,False,False,Medium
904,4904,Life,35285.25,Approved,Flood,DC,286,1,2026-05-25 10:28:28.329245,True,False,True,High
905,3324,Life,45144.25,Pending,Theft,NJ,108,1,2026-05-25 10:28:28.329255,True,True,True,Critical
906,4235,Life,32046.33,Denied,Theft,ME,124,0,2026-05-25 10:28:28.329267,True,True,True,High
907,4002,Life,11082.89,Pending,Fire,CT,131,0,2026-05-25 10:28:28.329277,False,True,False,Medium
908,1567,Life,17695.99,Denied,Flood,MT,195,1,2026-05-25 10:28:28.329287,False,False,True,Medium
909,4185,Life,39332.32,Pending,Theft,PR,249,0,2026-05-25 10:28:28.329296,True,True,True,High
910,2638,Life,29599.08,Pending,Theft,MD,189,0,2026-05-25 10:28:28.329306,False,True,False,High
911,2205,Life,32903.89,Pending,Accident,RI,226,0,2026-05-25 10:28:28.329316,True,False,False,High
912,2722,Auto,8745.43,Pending,Theft,IL,104,0,2026-05-25 10:28:28.329326,False,True,False,Medium
913,3793,Auto,18533.53,Pending,Accident,NH,267,0,2026-05-25 10:28:28.329336,False,False,False,Medium
914,1984,Auto,1418.7,Approved,Theft,DC,195,0,2026-05-25 10:28:28.329349,False,True,False,Medium
915,3478,Life,4880.6,Denied,Theft,NY,177,0,2026-05-25 10:28:28.329358,False,True,False,Medium
916,4073,Auto,10470.56,Pending,Theft,MO,126,0,2026-05-25 10:28:28.329367,False,True,False,Medium
917,3359,Home,10624.62,Denied,Accident,FL,163,0,2026-05-25 10:28:28.329375,False,False,False,Medium
918,2236,Auto,2405.65,Approved,Fire,OR,190,0,2026-05-25 10:28:28.329383,False,True,False,Medium
919,1453,Home,35119.11,Approved,Fire,NE,258,1,2026-05-25 10:28:28.329392,True,True,True,High
920,3168,Auto,43622.19,Pending,Theft,MH,259,0,2026-05-25 10:28:28.329401,True,True,True,Critical
921,2607,Auto,27895.4,Approved,Fire,WV,232,1,2026-05-25 10:28:28.329409,False,True,True,High
922,4631,Life,28650.79,Approved,Fire,TX,275,0,2026-05-25 10:28:28.329418,False,True,False,High
923,4460,Life,31502.96,Pending,Fire,MO,120,1,2026-05-25 10:28:28.329426,True,True,True,High
924,2918,Auto,1011.54,Approved,Theft,ME,189,0,2026-05-25 10:28:28.329434,False,True,False,Medium
925,4407,Life,44239.39,Pending,Accident,CT,107,1,2026-05-25 10:28:28.329443,True,False,True,Critical
926,4886,Home,26461.32,Pending,Theft,PR,159,0,2026-05-25 10:28:28.329451,False,True,False,High
927,4650,Life,7346.32,Approved,Flood,CO,171,1,2026-05-25 10:28:28.329459,False,False,True,Medium
928,2920,Life,34211.28,Denied,Theft,ID,164,1,2026-05-25 10:28:28.329468,True,True,True,High
929,2824,Life,19032.59,Approved,Theft,MT,143,0,2026-05-25 10:28:28.329476,False,True,False,Medium
930,1522,Home,23125.13,Approved,Flood,DE,139,0,2026-05-25 10:28:28.329484,False,False,False,High
931,1907,Auto,23533.01,Denied,Accident,AS,115,1,2026-05-25 10:28:28.329492,False,False,True,High
932,3757,Life,12609.41,Approved,Fire,ID,210,0,2026-05-25 10:28:28.329501,False,True,False,Medium
933,4607,Home,44760.88,Pending,Fire,WI,113,1,2026-05-25 10:28:28.329509,True,True,True,Critical
934,3904,Auto,35608.09,Approved,Fire,VA,269,1,2026-05-25 10:28:28.329520,True,True,True,High
935,4744,Home,49419.1,Approved,Flood,MO,186,0,2026-05-25 10:28:28.329529,True,False,False,Critical
936,3913,Life,11455.34,Denied,Flood,PR,160,0,2026-05-25 10:28:28.329537,False,False,False,Medium
937,1449,Life,48799.98,Denied,Flood,MD,169,1,2026-05-25 10:28:28.329546,True,False,True,Critical
938,4827,Auto,17781.04,Denied,Accident,TN,135,0,2026-05-25 10:28:28.329554,False,False,False,Medium
939,3426,Life,31628.57,Approved,Fire,VT,143,0,2026-05-25 10:28:28.329563,True,True,True,High
940,4786,Life,19241.41,Approved,Accident,NY,100,0,2026-05-25 10:28:28.329571,False,False,False,Medium
941,1917,Auto,38874.67,Approved,Theft,OR,292,0,2026-05-25 10:28:28.329579,True,True,True,High
942,2352,Home,34414.53,Denied,Flood,NY,151,1,2026-05-25 10:28:28.329593,True,False,True,High
943,3122,Home,8384.47,Approved,Accident,PW,245,0,2026-05-25 10:28:28.329601,False,False,False,Medium
944,2813,Auto,5763.37,Denied,Fire,ID,215,0,2026-05-25 10:28:28.329610,False,True,False,Medium
945,2102,Home,38471.33,Denied,Theft,IA,157,0,2026-05-25 10:28:28.329618,True,True,True,High
946,4034,Home,20472.81,Pending,Flood,ND,244,0,2026-05-25 10:28:28.329626,False,False,False,High
947,4977,Life,26058.66,Approved,Accident,AZ,187,0,2026-05-25 10:28:28.329635,False,False,False,High
948,1781,Life,36396.42,Denied,Accident,ND,104,1,2026-05-25 10:28:28.329643,True,False,True,High
949,2079,Home,23351.3,Pending,Flood,AK,141,0,2026-05-25 10:28:28.329651,False,False,False,High
950,3316,Home,6025.57,Approved,Theft,MA,253,0,2026-05-25 10:28:28.329659,False,True,False,Medium
951,4476,Life,22008.13,Pending,Theft,CO,270,0,2026-05-25 10:28:28.329668,False,True,False,High
952,1339,Home,49060.02,Approved,Accident,MA,124,0,2026-05-25 10:28:28.329676,True,False,False,Critical
953,2229,Home,16818.15,Denied,Flood,NC,219,0,2026-05-25 10:28:28.329687,False,False,False,Medium
954,3938,Life,47092.77,Denied,Accident,AZ,122,0,2026-05-25 10:28:28.329696,True,False,False,Critical
955,4733,Life,40250.85,Pending,Fire,UT,243,0,2026-05-25 10:28:28.329704,True,True,True,Critical
956,2404,Auto,2307.73,Denied,Fire,AL,249,0,2026-05-25 10:28:28.329712,False,True,False,Medium
957,2665,Life,1777.83,Pending,Theft,OK,170,0,2026-05-25 10:28:28.329721,False,True,False,Medium
958,1841,Life,48337.3,Denied,Accident,AK,264,0,2026-05-25 10:28:28.329728,True,False,False,Critical
959,3989,Home,22230.83,Denied,Flood,HI,190,1,2026-05-25 10:28:28.329737,False,False,True,High
960,4803,Auto,39387.52,Approved,Fire,NM,128,1,2026-05-25 10:28:28.329745,True,True,True,High
961,2673,Home,34845.22,Approved,Fire,MI,136,0,2026-05-25 10:28:28.329753,True,True,True,High
962,4812,Life,46578.33,Approved,Flood,WY,187,0,2026-05-25 10:28:28.329761,True,False,False,Critical
963,2112,Life,27615.25,Denied,Fire,WA,117,0,2026-05-25 10:28:28.329769,False,True,False,High
964,4608,Life,29174.1,Denied,Fire,DC,202,1,2026-05-25 10:28:28.329778,False,True,True,High
965,2438,Home,38283.76,Denied,Flood,OK,265,0,2026-05-25 10:28:28.329787,True,False,False,High
966,3581,Home,16273.64,Denied,Accident,OH,253,0,2026-05-25 10:28:28.329795,False,False,False,Medium
967,3286,Life,6104.18,Pending,Theft,AL,182,0,2026-05-25 10:28:28.329803,False,True,False,Medium
968,3006,Auto,28951.19,Denied,Theft,ID,219,0,2026-05-25 10:28:28.329812,False,True,False,High
969,4674,Life,27317.88,Pending,Flood,RI,202,0,2026-05-25 10:28:28.329820,False,False,False,High
970,4163,Auto,8988.39,Denied,Fire,WI,223,0,2026-05-25 10:28:28.329831,False,True,False,Medium
971,4825,Life,44420.44,Approved,Accident,MI,103,0,2026-05-25 10:28:28.329839,True,False,False,Critical
972,3344,Life,16699.01,Approved,Fire,VA,146,0,2026-05-25 10:28:28.329847,False,True,False,Medium
973,3657,Life,40248.1,Pending,Theft,UT,176,0,2026-05-25 10:28:28.329858,True,True,True,Critical
974,2187,Life,1508.94,Approved,Fire,KY,194,0,2026-05-25 10:28:28.329868,False,True,False,Medium
975,4765,Auto,8568.89,Approved,Theft,CA,242,0,2026-05-25 10:28:28.329878,False,True,False,Medium
976,2750,Life,12110.93,Denied,Theft,NE,233,0,2026-05-25 10:28:28.329886,False,True,False,Medium
977,3049,Life,20342.09,Denied,Theft,IL,110,0,2026-05-25 10:28:28.329894,False,True,False,High
978,1008,Home,43519.71,Pending,Accident,ND,105,0,2026-05-25 10:28:28.329903,True,False,False,Critical
979,4099,Home,4362.44,Denied,Theft,ID,186,0,2026-05-25 10:28:28.329911,False,True,False,Medium
980,4348,Life,29024.65,Approved,Theft,AZ,159,0,2026-05-25 10:28:28.329919,False,True,False,High
981,2070,Home,33767.4,Approved,Flood,VA,170,1,2026-05-25 10:28:28.329928,True,False,True,High
982,1401,Home,37544.97,Approved,Flood,MN,186,1,2026-05-25 10:28:28.329936,True,False,True,High
983,3356,Life,49220.04,Denied,Accident,AL,202,1,2026-05-25 10:28:28.329947,True,False,True,Critical
984,4994,Life,33739.51,Pending,Flood,MN,287,1,2026-05-25 10:28:28.329956,True,False,True,High
985,2578,Home,36680.19,Pending,Fire,PA,248,1,2026-05-25 10:28:28.329964,True,True,True,High
986,3431,Auto,45995.8,Pending,Theft,MP,208,0,2026-05-25 10:28:28.329972,True,True,True,Critical
987,2837,Life,47469.29,Approved,Fire,NC,229,0,2026-05-25 10:28:28.329980,True,True,True,Critical
988,1885,Home,46095.02,Approved,Theft,PA,254,0,2026-05-25 10:28:28.329989,True,True,True,Critical
989,1694,Life,20490.52,Approved,Fire,NH,137,0,2026-05-25 10:28:28.329997,False,True,False,High
990,1307,Home,42173.25,Pending,Flood,NC,171,1,2026-05-25 10:28:28.330006,True,False,True,Critical
991,2457,Life,41612.73,Denied,Fire,MA,223,0,2026-05-25 10:28:28.330014,True,True,True,Critical
992,2421,Home,14992.55,Pending,Theft,WV,268,0,2026-05-25 10:28:28.330025,False,True,False,Medium
993,4224,Home,42748.98,Denied,Fire,KY,269,1,2026-05-25 10:28:28.330034,True,True,True,Critical
994,2568,Home,2125.95,Denied,Theft,MP,146,1,2026-05-25 10:28:28.330042,False,True,True,Medium
995,2858,Life,15876.52,Approved,Fire,AL,253,1,2026-05-25 10:28:28.330050,False,True,True,Medium
996,4204,Home,42956.94,Denied,Accident,AZ,139,0,2026-05-25 10:28:28.330058,True,False,False,Critical
997,1960,Auto,34508.89,Pending,Theft,TN,211,0,2026-05-25 10:28:28.330067,True,True,True,High
998,2899,Life,15123.45,Denied,Accident,PW,238,0,2026-05-25 10:28:28.330075,False,False,False,Medium
999,3103,Life,3119.11,Pending,Accident,TX,300,1,2026-05-25 10:28:28.330083,False,False,True,Medium
1000,4776,Home,46985.98,Denied,Flood,MA,228,0,2026-05-25 10:28:28.330091,True,False,False,Critical
